,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,target
1321,56,4,1,1,0,385,0,0,20,1,3,-1,0,0
1322,32,10,2,1,0,10890,0,0,20,1,14,-1,0,0
1323,42,7,1,2,0,99,0,0,21,1,4,-1,0,0
1324,51,7,1,2,0,-3,0,0,21,1,2,-1,0,0
1325,41,10,0,1,0,988,0,0,21,1,2,-1,0,0
1326,31,10,2,1,0,422,0,0,21,1,2,-1,0,0
1327,50,8,0,1,1,-210,0,1,21,1,7,-1,0,0
1328,55,10,1,2,0,11,0,0,21,1,2,-1,0,0
1329,32,10,1,1,0,-255,1,0,21,1,2,-1,0,0
1330,37,10,1,1,0,564,0,0,21,1,4,-1,0,0
1331,57,9,1,1,0,2109,0,0,21,1,6,-1,0,0
1332,33,10,1,1,0,905,0,1,21,1,2,-1,0,0
1333,35,10,0,1,0,-18,0,0,21,1,4,-1,0,0
1334,28,7,2,2,0,55,0,0,21,1,1,-1,0,0
1335,51,0,1,2,0,990,0,0,21,1,5,-1,0,0
1336,33,11,1,0,0,4144,0,0,21,1,3,-1,0,0
1337,54,7,1,2,0,1090,0,0,21,1,7,-1,0,0
1338,52,3,1,1,0,0,0,0,22,1,5,-1,0,0
1339,47,2,1,1,0,29,0,1,22,1,8,-1,0,0
1340,49,10,1,1,0,27,0,0,22,1,2,-1,0,0
1341,32,10,2,1,0,95,0,0,22,1,8,-1,0,0
1342,36,10,2,1,0,0,0,0,22,1,2,-1,0,0
1343,30,7,2,2,0,334,0,0,22,1,14,-1,0,0
1344,53,4,1,1,0,25,0,0,22,1,2,-1,0,0
1345,35,7,2,2,0,767,0,0,22,1,2,-1,0,0
1346,30,7,2,2,0,0,0,0,22,1,2,-1,0,0
1347,52,7,1,2,0,0,0,0,22,1,2,-1,0,0
1348,43,7,1,2,0,1,0,0,22,1,4,-1,0,0
1349,32,1,1,2,0,10,0,0,22,1,5,-1,0,0
1350,30,7,1,2,0,4,0,0,22,1,4,-1,0,0
1351,57,10,1,1,0,0,0,0,22,1,6,-1,0,0
1352,47,8,1,1,0,2322,0,0,22,1,1,-1,0,0
1353,43,7,1,1,0,445,0,0,22,1,18,-1,0,0
1354,59,2,1,1,0,6264,0,0,22,1,16,-1,0,0
1355,60,4,1,0,0,0,0,0,22,1,1,-1,0,0
1356,31,10,2,1,0,635,0,0,22,1,1,-1,0,0
1357,32,7,2,2,0,0,0,0,22,1,1,-1,0,0
1358,34,7,2,2,0,86,0,0,25,1,4,-1,0,0
1359,47,7,1,1,0,1083,0,0,25,1,4,-1,0,0
1360,31,10,2,1,0,9,0,1,25,1,8,-1,0,0
1361,42,7,2,2,0,0,0,0,25,1,4,-1,0,0
1362,31,0,1,0,0,2054,0,0,25,1,6,-1,0,0
1363,28,7,2,2,0,171,0,0,25,1,4,-1,0,0
1364,32,10,1,2,0,11126,0,0,25,1,4,-1,0,0
1365,37,10,1,1,0,3825,0,1,25,1,6,-1,0,0
1366,46,7,1,2,0,-3,0,0,25,1,4,-1,0,0
1367,31,10,1,1,0,0,0,0,25,1,8,-1,0,0
1368,29,10,2,1,0,105,0,0,25,1,4,-1,0,0
1369,33,7,1,2,0,0,0,0,25,1,4,-1,0,0
1370,30,10,2,1,0,230,1,0,25,1,8,-1,0,0
1371,30,7,2,2,0,3367,0,0,25,1,4,-1,0,0
1372,54,7,1,2,0,1451,0,0,25,1,7,-1,0,0
1373,44,4,1,1,0,268,0,0,26,1,5,-1,0,0
1374,52,10,1,1,0,526,0,1,26,1,6,-1,0,0
1375,54,7,0,2,0,2625,1,0,26,1,3,-1,0,0
1376,49,1,1,0,0,50,0,0,26,1,2,-1,0,0
1377,42,11,1,3,0,222,0,0,26,1,16,-1,0,0
1378,60,3,1,3,0,1396,0,1,26,1,2,-1,0,0
1379,45,4,1,0,0,512,0,0,26,1,2,-1,0,0
1380,41,7,1,2,0,725,0,0,26,1,10,-1,0,0
1381,51,10,0,1,0,-471,0,0,26,1,2,-1,0,0
1382,42,10,2,1,0,275,0,0,26,1,8,-1,0,0
1383,56,10,0,1,0,0,0,0,26,1,8,-1,0,0
1384,42,0,1,2,0,0,0,0,26,1,10,-1,0,0
1385,29,10,2,2,0,25,0,0,26,1,16,-1,0,0
1386,29,7,2,2,0,1,0,0,26,1,5,-1,0,0
1387,30,7,1,2,0,5910,0,0,26,1,3,-1,0,0
1388,30,7,0,2,0,387,0,0,26,1,4,-1,0,0
1389,50,9,1,2,0,1503,0,0,27,1,12,-1,0,0
1390,54,7,1,2,0,656,1,1,27,1,6,-1,0,0
1391,40,7,1,2,0,105,1,1,27,1,9,-1,0,0
1392,48,2,1,1,0,35,0,0,27,1,4,-1,0,0
1393,59,4,1,0,0,699,0,0,27,1,6,-1,0,0
1394,47,8,1,0,0,6,0,0,27,1,4,-1,0,0
1395,57,10,1,1,0,104,0,0,27,1,5,-1,0,0
1396,54,4,1,0,0,946,0,0,27,1,9,-1,0,0
1397,36,9,1,2,0,526,0,0,27,1,11,-1,0,0
1398,46,9,1,0,0,49,0,0,27,1,6,-1,0,0
1399,49,10,1,1,1,410,0,0,27,1,7,-1,0,0
1400,51,0,1,1,0,260,0,0,27,1,5,-1,0,0
1401,36,0,1,0,0,3918,0,0,27,1,3,-1,0,0
1402,33,7,1,2,0,753,0,0,27,1,9,-1,0,0
1403,37,7,2,1,0,113,1,0,27,1,9,-1,0,0
1404,54,4,1,1,0,-102,1,0,27,1,7,-1,0,0
1405,46,8,1,1,0,-11,1,0,28,1,6,-1,0,0
1406,29,7,1,2,0,13,0,0,28,1,5,-1,0,0
1407,42,10,1,1,0,29,0,0,28,1,11,-1,0,0
1408,34,7,0,2,0,0,0,0,28,1,4,-1,0,0
1409,31,10,2,2,0,0,0,0,28,1,2,-1,0,0
1410,35,7,1,2,0,236,0,0,28,1,2,-1,0,0
1411,30,7,1,2,0,0,0,0,28,1,13,-1,0,0
1412,53,7,1,2,0,761,0,1,28,1,6,-1,0,0
1413,46,7,1,2,0,1906,0,0,28,1,6,-1,0,0
1414,44,7,1,2,0,217,1,0,28,1,4,-1,0,0
1415,30,10,0,1,0,-262,1,0,28,1,24,-1,0,0
1416,36,7,1,2,0,173,0,0,28,1,8,-1,0,0
1417,29,7,2,2,0,0,0,0,28,1,16,-1,0,0
1418,37,10,1,2,0,0,0,0,28,1,17,-1,0,0
1419,28,10,1,2,0,0,0,0,28,1,9,-1,0,0
1420,36,7,1,2,0,0,0,0,28,1,18,-1,0,0
1421,44,7,1,2,0,0,0,0,28,1,1,-1,0,0
1422,37,7,0,2,0,295,0,0,28,1,2,-1,0,0
1423,31,10,2,2,0,34,0,0,28,1,30,-1,0,0
1424,34,7,1,2,0,918,0,0,28,1,8,-1,0,0
1425,49,4,1,0,0,592,0,0,28,1,15,-1,0,0
1426,43,7,2,2,0,946,0,0,28,1,1,-1,0,0
1427,59,10,0,1,0,0,0,0,29,1,2,-1,0,0
1428,47,2,1,1,0,996,0,0,29,1,2,-1,0,0
1429,31,7,1,2,0,452,1,0,29,1,2,-1,0,0
1430,33,7,2,2,0,0,0,0,29,1,2,-1,0,0
1431,33,10,1,1,0,-146,1,0,29,1,2,-1,0,0
1432,31,10,1,1,0,118,1,0,29,1,2,-1,0,0
1433,29,10,1,1,0,251,0,1,29,1,2,-1,0,0
1434,48,7,1,2,0,494,0,0,29,1,8,-1,0,0
1435,45,4,1,0,0,121,0,0,29,1,11,-1,0,0
1436,30,7,2,2,0,258,1,0,29,1,4,-1,0,0
1437,55,2,1,2,0,46,0,0,29,1,4,-1,0,0
1438,47,9,1,0,0,1056,0,0,29,1,2,-1,0,0
1439,33,7,2,2,0,385,1,0,29,1,2,-1,0,0
1440,43,10,2,2,1,0,0,0,29,1,4,-1,0,0
1441,46,10,0,1,0,-90,0,1,17,10,1,-1,0,0
1442,43,7,1,2,0,1258,0,0,20,10,1,-1,0,0
1443,30,10,2,2,0,5514,0,0,22,10,1,-1,0,0
1444,57,10,1,1,0,7554,0,0,28,10,1,-1,0,0
1445,33,4,2,1,0,3623,0,0,30,10,1,-1,0,0
1446,49,7,1,1,0,249,0,0,6,9,1,-1,0,0
1447,36,7,2,2,0,6490,0,0,10,9,1,-1,0,0
1448,28,7,2,2,0,1243,1,0,13,9,1,174,1,0
1449,46,2,1,1,0,1252,1,1,17,9,1,-1,0,0
1450,51,10,1,1,0,195,1,0,17,9,1,-1,0,0
1451,35,7,2,2,0,411,1,1,17,9,1,-1,0,0
1452,49,8,1,1,0,0,1,0,17,9,1,-1,0,0
1453,44,10,0,1,0,275,0,0,17,9,1,-1,0,0
1454,33,10,0,2,0,1718,1,1,17,9,1,167,16,0
1455,50,10,2,1,0,246,1,0,17,9,1,123,2,0
1456,37,7,1,2,0,500,1,0,17,9,1,178,2,0
1457,51,8,0,1,0,518,1,0,17,9,1,-1,0,0
1458,51,4,1,1,0,-355,1,1,17,9,2,-1,0,0
1459,50,1,2,1,0,2668,0,0,17,9,1,-1,0,0
1460,42,7,0,2,0,0,0,0,17,9,1,-1,0,0
1461,45,10,2,1,0,1171,1,0,17,9,1,-1,0,0
1462,49,5,1,2,0,313,1,0,17,9,2,188,2,0
1463,43,2,1,2,0,279,1,0,17,9,1,-1,0,0
1464,41,7,1,1,0,71,1,0,17,9,1,-1,0,0
1465,56,7,0,2,0,968,0,0,17,9,1,-1,0,0
1466,52,9,1,2,0,0,1,0,17,9,2,-1,0,0
1467,24,11,2,1,0,1187,0,0,17,9,1,-1,0,0
1468,35,4,1,1,0,22341,1,0,17,9,1,-1,0,0
1469,40,8,1,1,0,28,0,0,17,9,1,-1,0,0
1470,46,4,1,0,0,2749,1,0,17,9,1,-1,0,0
1471,43,10,2,3,0,572,0,0,17,9,2,-1,0,0
1472,34,4,1,1,0,1392,0,1,17,9,1,-1,0,0
1473,43,4,1,1,0,-210,1,0,17,9,2,-1,0,0
1474,40,7,1,2,0,486,1,1,17,9,2,-1,0,0
1475,57,7,1,1,0,1502,0,0,17,9,2,109,11,0
1476,56,7,2,1,0,237,1,0,17,9,3,131,4,0
1477,42,4,1,3,0,452,1,0,17,9,2,-1,0,0
1478,56,8,1,1,0,1150,0,1,17,9,1,117,3,0
1479,50,10,1,1,0,0,1,0,17,9,4,168,2,0
1480,42,7,1,2,0,981,1,0,17,9,1,-1,0,0
1481,49,4,1,1,0,2039,1,0,18,9,2,-1,0,0
1482,32,8,1,1,0,135,1,0,18,9,1,-1,0,0
1483,37,4,1,1,0,263,1,0,18,9,1,-1,0,0
1484,41,10,1,1,0,112,1,0,18,9,1,-1,0,0
1485,48,9,1,2,0,16,1,1,18,9,1,-1,0,0
1486,36,5,2,2,1,0,1,0,18,9,1,-1,0,0
1487,48,7,1,2,0,2266,0,0,18,9,1,-1,0,0
1488,59,5,1,1,0,2429,0,1,18,9,2,182,7,0
1489,51,7,1,0,0,108,0,0,18,9,2,-1,0,0
1490,58,3,1,1,0,14412,0,0,18,9,1,-1,0,0
1491,43,10,1,1,0,764,1,0,18,9,5,127,5,0
1492,44,7,1,2,0,318,0,0,18,9,2,-1,0,0
1493,31,4,1,1,0,596,1,0,18,9,1,127,3,0
1494,29,7,1,2,0,0,1,0,18,9,1,-1,0,0
1495,29,1,1,1,0,20,0,0,18,9,1,-1,0,0
1496,34,7,1,2,0,871,0,0,18,9,1,-1,0,0
1497,35,8,2,1,0,54,1,0,18,9,2,131,1,0
1498,28,8,2,1,0,1510,1,0,18,9,1,-1,0,0
1499,29,5,0,2,0,0,1,0,18,9,1,-1,0,0
1500,43,5,2,0,0,103,1,0,18,9,1,183,5,0
1501,31,2,1,2,0,46,1,0,18,9,1,-1,0,0
1502,36,2,2,2,0,4,1,1,18,9,3,-1,0,0
1503,32,7,1,2,0,-85,0,0,18,9,1,-1,0,0
1504,28,7,2,2,0,12569,0,0,18,9,1,-1,0,0
1505,30,7,1,2,0,3442,0,0,18,9,1,-1,0,0
1506,54,7,0,0,0,210,0,0,18,9,1,-1,0,0
1507,36,5,1,2,0,0,1,0,18,9,3,-1,0,0
1508,45,7,1,2,0,-73,0,0,18,9,2,-1,0,0
1509,59,0,2,1,0,26172,0,0,18,9,2,-1,0,0
1510,48,2,1,1,0,1208,0,0,18,9,4,-1,0,0
1511,37,7,1,1,0,517,1,0,18,9,3,196,2,0
1512,50,2,2,1,0,5816,1,0,18,9,2,-1,0,0
1513,37,7,2,2,0,0,1,0,18,9,2,-1,0,0
1514,32,4,1,1,0,1430,1,1,18,9,3,-1,0,0
1515,43,1,1,1,0,1943,1,0,18,9,2,-1,0,0
1516,36,8,1,1,0,4392,0,0,18,9,2,110,2,0
1517,34,4,1,0,0,0,1,0,18,9,2,-1,0,0
1518,29,8,1,1,0,2050,1,0,18,9,5,-1,0,0
1519,45,5,1,1,0,128,0,1,18,9,2,-1,0,0
1520,28,2,2,1,0,2802,0,1,18,9,2,137,2,0
1521,49,9,1,2,0,202,1,0,18,9,1,166,3,0
1522,37,10,1,2,0,3911,1,0,18,9,2,-1,0,0
1523,48,7,1,2,0,1175,1,0,18,9,3,-1,0,0
1524,33,7,0,2,0,808,0,0,19,9,1,-1,0,0
1525,29,10,2,1,0,3500,1,0,19,9,1,-1,0,0
1526,36,10,1,2,0,11766,1,0,19,9,1,-1,0,0
1527,29,9,2,3,0,7118,1,0,19,9,1,168,2,0
1528,28,7,2,2,0,4319,1,0,19,9,1,-1,0,0
1529,29,10,2,1,0,1188,1,0,19,9,1,-1,0,0
1530,59,4,1,1,0,16869,0,0,19,9,1,-1,0,0
1531,49,10,0,1,0,342,0,1,19,9,3,-1,0,0
1532,28,4,1,1,0,8,1,0,19,9,1,-1,0,0
1533,30,1,2,2,0,1611,1,0,19,9,1,180,2,0
1534,55,8,0,2,0,1983,1,0,19,9,1,-1,0,0
1535,37,2,2,1,0,2749,1,0,19,9,1,-1,0,0
1536,36,4,1,0,0,-459,1,1,19,9,2,-1,0,0
1537,33,9,2,2,0,538,1,1,19,9,1,195,9,0
1538,54,2,1,1,0,1239,0,0,19,9,1,-1,0,0
1539,30,1,1,1,0,11524,1,0,19,9,3,-1,0,0
1540,32,7,0,2,0,27,0,1,19,9,1,-1,0,0
1541,41,0,2,1,0,2184,0,0,19,9,1,153,2,0
1542,58,4,1,1,0,590,0,1,19,9,1,167,1,0
1543,45,7,2,2,0,997,0,1,19,9,1,-1,0,0
1544,52,4,0,0,0,3990,0,0,19,9,1,153,1,0
1545,29,2,2,2,0,2004,0,0,19,9,1,-1,0,0
1546,51,10,1,1,0,8863,0,0,19,9,2,-1,0,0
1547,51,7,1,2,0,10995,1,0,19,9,2,-1,0,0
1548,44,7,2,2,1,12,1,0,19,9,2,-1,0,0
1549,28,7,2,2,0,2592,0,0,19,9,1,-1,0,0
1550,51,8,2,1,0,5610,1,0,19,9,2,-1,0,0
1551,50,9,1,2,0,4012,0,0,19,9,3,-1,0,0
1552,31,0,1,0,0,2293,1,0,19,9,2,-1,0,0
1553,30,10,2,2,0,550,0,0,19,9,1,-1,0,0
1554,34,1,2,2,0,536,0,0,19,9,1,-1,0,0
1555,29,2,0,2,0,-2,1,0,19,9,1,-1,0,0
1556,43,7,1,0,0,8167,1,0,19,9,2,184,2,0
1557,56,4,0,0,0,7396,1,0,19,9,2,-1,0,0
1558,33,7,1,2,0,376,0,0,19,9,4,-1,0,0
1559,53,7,1,2,0,1014,0,1,19,9,2,-1,0,0
1560,32,1,2,1,0,9895,0,0,19,9,2,-1,0,0
1561,56,7,0,2,0,382,0,0,19,9,2,-1,0,0
1562,37,7,0,2,0,4692,1,0,19,9,2,174,2,0
1563,47,10,0,0,0,3524,1,0,19,9,4,-1,0,0
1564,31,7,1,2,0,516,1,0,19,9,4,-1,0,0
1565,44,4,1,1,0,6491,1,0,19,9,2,174,1,0
1566,35,10,1,1,0,5287,1,1,19,9,4,100,2,0
1567,54,2,0,1,0,459,0,1,20,9,3,-1,0,0
1568,41,10,1,1,0,7870,1,0,20,9,2,-1,0,0
1569,29,8,2,2,0,461,0,0,20,9,1,-1,0,0
1570,44,4,1,0,0,1766,1,0,20,9,1,-1,0,0
1571,45,7,2,2,0,819,0,0,20,9,8,-1,0,0
1572,36,10,1,1,0,1448,1,0,20,9,1,-1,0,0
1573,29,8,2,1,0,481,1,0,20,9,2,183,2,0
1574,31,4,1,0,0,0,1,0,20,9,1,-1,0,0
1575,28,4,1,1,0,10395,1,0,20,9,1,-1,0,0
1576,37,10,2,1,0,1104,0,0,20,9,2,105,2,0
1577,40,7,1,0,0,214,1,0,20,9,4,-1,0,0
1578,34,7,1,2,0,2326,1,0,20,9,5,-1,0,0
1579,32,9,1,2,0,7602,0,0,20,9,1,-1,0,0
1580,28,4,1,1,0,501,1,1,20,9,1,177,1,0
1581,41,2,1,1,0,683,0,1,20,9,1,-1,0,0
1582,47,8,1,1,0,1315,0,0,20,9,4,-1,0,0
1583,35,10,1,2,0,0,0,0,20,9,3,-1,0,0
1584,29,4,1,1,0,268,1,0,20,9,2,-1,0,0
1585,55,10,1,1,0,9774,1,0,20,9,1,-1,0,0
1586,31,10,1,1,0,1434,1,0,20,9,1,-1,0,0
1587,34,4,2,1,0,2235,1,0,20,9,2,-1,0,0
1588,28,2,2,1,0,10735,0,0,20,9,1,-1,0,0
1589,43,10,1,2,0,4333,1,0,20,9,3,-1,0,0
1590,43,4,0,0,0,3550,0,0,20,9,1,-1,0,0
1591,32,2,2,1,0,2677,1,0,20,9,1,-1,0,0
1592,40,2,1,1,0,7711,1,0,20,9,5,135,1,0
1593,51,10,0,1,0,7928,1,0,20,9,1,-1,0,0
1594,28,8,1,1,0,10667,0,0,20,9,1,-1,0,0
1595,31,2,2,1,0,21854,1,0,20,9,2,-1,0,0
1596,35,4,2,1,0,1184,1,0,20,9,2,-1,0,0
1597,32,10,2,1,0,5039,0,0,20,9,6,-1,0,0
1598,37,7,0,2,0,155,1,0,20,9,6,153,26,0
1599,46,2,0,1,0,2087,0,0,20,9,3,-1,0,0
1600,56,4,0,0,0,285,0,1,20,9,1,-1,0,0
1601,35,4,0,1,0,33,1,0,20,9,2,167,1,0
1602,43,4,1,1,0,3311,1,0,20,9,2,184,3,0
1603,31,4,1,1,0,3514,1,0,20,9,2,184,2,0
1604,54,4,0,0,0,10374,1,0,20,9,2,189,2,0
1605,36,7,1,1,0,96,1,0,20,9,3,-1,0,0
1606,34,8,0,1,0,54,1,0,20,9,6,-1,0,0
1607,33,5,1,0,0,-394,1,0,20,9,3,-1,0,0
1608,43,5,2,2,0,744,0,1,20,9,4,114,4,0
1609,28,7,2,2,0,212,1,0,20,9,2,-1,0,0
1610,28,4,2,1,0,1472,1,0,20,9,4,-1,0,0
1611,28,4,1,1,0,321,1,0,20,9,2,-1,0,0
1612,35,9,1,1,0,415,1,0,21,9,4,-1,0,0
1613,34,7,1,2,0,6138,1,1,21,9,4,-1,0,0
1614,30,2,1,1,0,9049,1,0,21,9,1,-1,0,0
1615,37,4,1,1,0,5222,1,0,21,9,2,177,1,0
1616,50,0,1,0,0,85,0,0,21,9,1,-1,0,0
1617,46,5,1,0,0,829,0,1,21,9,7,-1,0,0
1618,29,10,2,1,0,667,1,0,21,9,1,-1,0,0
1619,43,7,1,2,0,0,0,0,21,9,2,-1,0,0
1620,46,1,0,0,0,23,0,0,21,9,1,-1,0,0
1621,42,7,2,2,1,0,1,0,21,9,1,-1,0,0
1622,32,7,2,2,0,966,1,0,21,9,1,101,3,0
1623,58,1,1,2,0,183,0,0,21,9,5,-1,0,0
1624,40,5,1,2,0,865,0,0,21,9,2,-1,0,0
1625,57,7,1,2,0,17118,1,0,21,9,1,-1,0,0
1626,54,10,1,1,0,230,0,1,21,9,1,100,2,0
1627,33,7,1,2,1,0,1,1,21,9,1,-1,0,0
1628,52,9,1,1,0,-332,1,0,21,9,1,-1,0,0
1629,29,4,1,1,0,3653,1,1,21,9,1,168,4,0
1630,49,2,0,1,0,771,1,0,21,9,2,172,1,0
1631,35,2,2,1,0,0,0,0,21,9,2,-1,0,0
1632,31,10,2,1,0,920,1,0,21,9,1,122,4,0
1633,46,7,2,2,0,653,0,1,21,9,1,-1,0,0
1634,43,7,1,2,0,13851,1,0,21,9,1,-1,0,0
1635,30,10,2,1,0,5600,1,0,21,9,1,-1,0,0
1636,57,10,1,1,0,7766,1,0,21,9,1,-1,0,0
1637,36,4,1,0,0,0,1,0,21,9,1,-1,0,0
1638,41,8,1,1,0,6687,1,0,21,9,2,123,3,0
1639,30,4,2,1,0,1047,0,0,21,9,2,-1,0,0
1640,31,7,1,2,0,418,1,0,21,9,1,-1,0,0
1641,41,7,1,0,0,102,1,1,21,9,1,-1,0,0
1642,59,4,1,1,0,10054,0,0,21,9,3,100,6,0
1643,34,9,1,1,0,1006,1,0,21,9,2,-1,0,0
1644,53,9,2,1,0,186,0,0,21,9,2,-1,0,0
1645,32,7,1,2,0,5195,0,0,21,9,3,-1,0,0
1646,28,10,2,1,0,2734,0,0,21,9,3,-1,0,0
1647,56,4,0,1,0,9898,1,0,21,9,3,-1,0,0
1648,29,7,1,2,0,477,1,0,21,9,5,-1,0,0
1649,34,7,1,2,0,396,0,0,21,9,2,100,5,0
1650,36,10,1,1,0,2767,1,0,21,9,2,-1,0,0
1651,32,10,0,1,0,44,1,1,21,9,2,-1,0,0
1652,35,7,2,2,0,22125,0,1,21,9,2,-1,0,0
1653,33,7,1,2,0,22569,1,0,21,9,4,-1,0,0
1654,50,4,1,0,0,0,0,0,21,9,2,191,2,0
1655,35,7,2,2,0,2173,0,0,21,9,3,114,1,0
1656,49,8,1,0,0,0,1,0,21,9,2,192,1,0
1657,34,1,1,0,0,2347,1,0,21,9,3,-1,0,0
1658,30,10,1,1,0,1308,1,0,21,9,3,-1,0,0
1659,55,3,0,1,0,366,0,0,11,2,1,-1,0,0
1660,35,0,2,1,0,1358,0,0,28,4,1,-1,0,0
1661,40,10,2,1,0,2017,1,0,28,4,1,244,1,0
1662,49,10,1,1,0,808,1,0,28,4,1,-1,0,0
1663,28,7,2,2,0,1572,0,0,28,4,1,-1,0,0
1664,27,4,2,1,0,415,0,1,28,4,1,-1,0,0
1665,45,10,1,1,0,1686,0,0,28,4,1,-1,0,0
1666,48,10,1,1,0,0,0,0,28,4,1,-1,0,0
1667,50,4,2,2,0,218,0,0,28,4,1,-1,0,0
1668,48,7,0,2,0,5978,0,0,28,4,1,-1,0,0
1669,50,0,2,1,0,799,0,0,28,4,1,-1,0,0
1670,50,7,0,2,0,1349,1,1,28,4,1,-1,0,0
1671,35,7,1,1,0,857,1,0,28,4,1,-1,0,0
1672,54,2,1,1,0,1279,1,1,28,4,2,-1,0,0
1673,48,10,1,1,0,547,0,0,28,4,1,176,2,0
1674,30,7,2,3,0,787,0,0,28,4,1,-1,0,0
1675,46,8,0,1,0,755,0,0,28,4,1,-1,0,0
1676,24,4,2,1,0,0,1,0,28,4,2,258,2,0
1677,25,4,2,0,0,140,0,0,28,4,2,-1,0,0
1678,28,2,1,1,0,358,0,0,28,4,2,-1,0,0
1679,31,2,0,1,0,1,0,0,28,4,2,-1,0,0
1680,27,8,1,1,0,376,0,1,28,4,3,183,4,0
1681,48,11,1,1,0,438,0,0,28,4,5,-1,0,0
1682,24,10,2,1,0,206,0,0,29,4,1,-1,0,0
1683,27,2,0,1,0,2,0,1,29,4,1,-1,0,0
1684,25,9,2,1,0,50,0,0,29,4,1,-1,0,0
1685,25,6,2,1,0,980,0,0,29,4,1,-1,0,0
1686,59,4,1,1,0,176,0,0,29,4,1,-1,0,0
1687,35,7,1,2,0,1330,1,0,29,4,2,261,1,0
1688,55,3,1,1,0,0,0,0,29,4,1,-1,0,0
1689,28,2,2,1,0,19,0,0,29,4,1,-1,0,0
1690,34,2,2,1,0,135,1,0,29,4,2,192,3,0
1691,53,5,1,2,0,71,0,1,29,4,1,-1,0,0
1692,33,10,1,1,0,128,0,1,29,4,1,205,2,0
1693,47,7,1,1,0,1144,0,1,29,4,1,-1,0,0
1694,25,1,1,1,0,1167,0,0,29,4,1,-1,0,0
1695,32,10,2,1,0,341,0,1,29,4,1,262,3,0
1696,40,10,2,1,1,45,0,1,29,4,1,182,23,0
1697,28,4,2,1,0,229,0,0,29,4,3,-1,0,0
1698,36,4,1,1,0,2978,1,0,29,4,1,-1,0,0
1699,59,1,2,3,0,541,0,0,29,4,1,-1,0,0
1700,26,2,2,1,0,1823,0,0,29,4,1,-1,0,0
1701,26,7,2,2,0,882,0,1,29,4,1,205,2,0
1702,24,10,2,1,0,252,0,0,29,4,2,-1,0,0
1703,36,10,0,1,0,531,0,0,29,4,3,226,7,0
1704,26,7,2,2,0,203,0,0,29,4,2,-1,0,0
1705,28,10,2,1,0,0,0,0,29,4,2,-1,0,0
1706,30,8,1,1,0,356,1,0,29,4,2,223,5,0
1707,29,10,1,2,0,702,0,1,29,4,3,182,29,0
1708,46,7,2,2,0,593,1,0,29,4,3,-1,0,0
1709,31,10,2,1,0,-96,0,0,29,4,4,-1,0,0
1710,37,9,1,1,0,656,0,0,29,4,3,-1,0,0
1711,25,7,2,0,1,13,0,0,30,4,3,-1,0,0
1712,28,8,1,1,0,2212,1,0,30,4,1,249,2,0
1713,33,8,2,1,0,49,0,0,30,4,1,-1,0,0
1714,32,10,0,1,0,1301,1,0,30,4,2,189,2,0
1715,25,6,2,1,0,1566,0,0,30,4,5,-1,0,0
1716,29,8,1,1,0,288,0,0,30,4,1,-1,0,0
1717,45,7,1,2,0,2363,0,0,30,4,1,2,1,0
1718,32,7,1,2,0,351,0,0,30,4,1,-1,0,0
1719,32,0,2,0,0,443,0,0,30,4,1,2,1,0
1720,40,10,1,2,0,1554,0,0,30,4,1,-1,0,0
1721,26,8,2,1,0,2992,1,0,30,4,4,-1,0,0
1722,54,10,0,1,0,1114,1,0,30,4,1,-1,0,0
1723,30,1,1,1,0,365,1,0,30,4,3,-1,0,0
1724,47,1,0,1,0,0,0,1,30,4,2,233,8,0
1725,31,7,2,2,0,1859,1,0,30,4,4,-1,0,0
1726,48,2,2,1,0,2091,0,0,2,3,1,-1,0,0
1727,32,1,1,2,0,181,1,0,2,3,1,-1,0,0
1728,31,2,2,1,0,79,0,0,2,3,1,-1,0,0
1729,47,10,0,1,0,129,0,0,2,3,2,222,2,0
1730,50,1,0,3,0,1088,0,0,2,3,1,-1,0,0
1731,40,8,1,1,0,0,1,1,2,3,2,-1,0,0
1732,35,10,2,1,0,194,1,0,2,3,1,-1,0,0
1733,33,4,2,1,0,278,0,0,2,3,1,-1,0,0
1734,48,4,1,3,0,439,1,0,2,3,1,249,2,0
1735,29,7,1,2,0,197,1,0,2,3,1,-1,0,0
1736,56,4,1,1,0,659,1,0,2,3,1,188,3,0
1737,60,7,1,0,0,92,0,0,2,3,1,-1,0,0
1738,34,4,2,1,0,50,0,0,2,3,1,-1,0,0
1739,27,1,2,1,0,875,0,0,2,3,1,-1,0,0
1740,37,10,1,2,0,794,0,0,2,3,1,-1,0,0
1741,59,4,1,1,0,410,1,0,2,3,1,-1,0,0
1742,32,10,1,2,0,-624,0,0,2,3,8,-1,0,0
1743,29,2,2,1,0,338,0,0,2,3,2,-1,0,0
1744,34,1,1,1,0,608,1,0,2,3,1,263,3,0
1745,25,4,1,0,0,0,0,0,2,3,1,-1,0,0
1746,35,10,1,1,0,494,1,0,2,3,2,269,3,0
1747,37,2,0,1,0,442,1,0,2,3,2,257,2,0
1748,27,2,2,1,0,-498,1,0,2,3,3,227,14,0
1749,37,5,1,2,0,4,1,1,2,3,4,-1,0,0
1750,24,6,2,1,0,0,0,0,2,3,2,-1,0,0
1751,47,5,0,1,0,186,0,0,2,3,2,-1,0,0
1752,34,2,1,1,0,606,1,0,2,3,2,-1,0,0
1753,49,10,1,1,0,1811,1,1,2,3,2,245,1,0
