,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,target
19534,46,2,0,1,0,875,1,1,0,11,8,3,353,2,0
19535,37,7,1,2,0,1362,1,0,0,11,8,2,-1,0,0
19536,31,10,2,1,0,3499,1,0,0,11,8,3,356,1,0
19537,29,4,1,0,0,240,1,1,0,11,8,2,-1,0,0
19538,33,10,1,1,0,6,1,0,0,11,8,2,348,2,0
19539,49,2,1,1,0,1120,1,0,1,11,8,2,-1,0,0
19540,23,6,2,0,0,373,1,0,0,11,8,2,-1,0,1
19541,49,7,2,1,0,-18,1,0,0,11,8,3,264,4,0
19542,35,7,0,2,0,0,1,0,0,11,8,6,-1,0,0
19543,36,4,1,1,0,279,1,0,0,11,8,3,-1,0,0
19544,42,4,1,0,0,869,1,1,0,11,8,2,-1,0,0
19545,30,10,2,1,0,271,1,1,0,11,8,2,-1,0,0
19546,29,5,1,1,0,162,1,1,0,11,8,2,-1,0,0
19547,30,4,1,1,0,222,1,0,0,11,8,2,-1,0,0
19548,44,4,2,1,0,184,1,0,0,11,8,2,-1,0,0
19549,44,2,2,1,0,-497,1,0,0,11,8,2,370,2,0
19550,42,1,1,1,0,-523,1,0,0,11,8,2,-1,0,0
19551,47,10,0,2,0,694,1,0,0,11,8,4,-1,0,0
19552,33,4,1,0,0,202,1,1,0,11,8,2,-1,0,0
19553,27,10,2,2,0,18254,0,0,0,11,8,2,-1,0,0
19554,46,4,1,1,0,2603,1,1,0,11,8,3,277,2,0
19555,29,10,1,1,0,467,1,0,0,11,8,2,-1,0,0
19556,44,4,1,0,0,953,1,0,0,11,8,2,357,1,0
19557,42,10,1,1,0,83,1,1,0,11,8,2,-1,0,0
19558,35,4,1,1,0,1165,1,0,0,11,8,3,173,7,0
19559,27,4,2,1,0,309,1,0,0,11,8,3,-1,0,0
19560,33,4,1,0,0,151,1,0,0,11,8,2,298,6,0
19561,29,10,2,1,0,2377,1,0,0,11,8,3,-1,0,0
19562,52,7,1,2,0,-11,1,0,0,11,8,4,-1,0,0
19563,34,8,2,1,0,2409,1,1,1,11,8,2,-1,0,0
19564,41,4,1,1,0,2067,1,0,0,11,8,4,325,4,0
19565,42,8,1,1,0,292,1,0,0,11,8,3,-1,0,0
19566,48,10,2,2,0,-551,1,0,0,11,8,2,-1,0,0
19567,35,2,0,1,0,3975,1,0,0,11,8,2,-1,0,0
19568,41,4,1,1,0,0,1,0,0,11,8,3,-1,0,0
19569,36,4,2,0,0,0,1,0,0,11,8,4,-1,0,0
19570,56,2,0,1,0,279,1,0,0,11,8,2,-1,0,0
19571,34,2,0,1,0,543,1,0,0,11,8,3,-1,0,0
19572,32,7,1,2,0,4714,1,1,0,11,8,2,-1,0,0
19573,33,2,2,1,0,847,1,0,0,11,8,2,-1,0,0
19574,46,8,0,1,0,124,1,1,0,12,8,4,-1,0,0
19575,31,4,1,1,0,-253,1,0,0,12,8,3,-1,0,0
19576,29,1,2,1,0,-15,1,0,0,12,8,2,370,3,0
19577,35,2,1,1,0,1415,1,0,0,12,8,2,-1,0,0
19578,27,7,2,2,0,0,1,0,0,12,8,2,-1,0,0
19579,34,4,1,1,0,-185,1,0,0,12,8,2,350,2,0
19580,29,8,0,1,0,62,1,0,0,12,8,3,351,3,0
19581,25,10,2,1,0,235,1,0,0,12,8,5,-1,0,0
19582,37,8,1,1,0,2040,1,0,0,12,8,6,-1,0,0
19583,40,10,0,1,0,16,1,0,1,12,8,12,347,5,0
19584,56,4,0,0,0,190,1,0,0,12,8,8,351,9,0
19585,55,4,1,0,0,1649,1,0,0,12,8,3,-1,0,0
19586,28,8,2,1,0,297,1,0,0,12,8,2,-1,0,0
19587,41,7,1,0,0,362,1,0,0,12,8,3,-1,0,0
19588,43,2,2,1,0,277,1,0,0,12,8,2,363,1,0
19589,50,9,1,1,0,0,1,0,1,12,8,2,175,11,0
19590,59,5,1,2,0,146,1,0,0,12,8,3,365,6,0
19591,54,4,1,0,0,0,1,0,0,12,8,4,341,2,0
19592,41,7,1,2,0,4063,1,0,0,12,8,5,172,2,0
19593,37,4,0,1,0,0,1,0,0,12,8,7,-1,0,0
19594,53,10,1,0,0,70,1,0,1,12,8,6,-1,0,0
19595,58,3,1,1,0,502,1,0,0,12,8,2,370,3,0
19596,41,3,2,1,0,1734,1,0,0,12,8,2,343,4,0
19597,37,2,1,1,0,2783,1,0,0,12,8,2,-1,0,0
19598,28,7,1,1,0,0,1,0,0,12,8,3,-1,0,0
19599,50,3,1,1,0,8648,0,0,0,12,8,3,176,1,1
19600,31,3,1,0,0,171,1,0,0,12,8,3,-1,0,0
19601,54,10,1,1,0,0,1,0,1,12,8,6,-1,0,0
19602,32,7,1,2,0,156,1,0,0,12,8,1,-1,0,0
19603,24,6,2,2,0,2182,1,0,0,12,8,1,292,1,0
19604,45,8,1,0,0,627,1,0,0,12,8,1,-1,0,0
19605,41,4,1,1,0,849,1,1,0,12,8,4,-1,0,0
19606,43,10,1,2,0,591,1,0,0,12,8,4,277,2,0
19607,35,4,1,1,0,2364,1,0,0,12,8,4,-1,0,0
19608,54,2,1,0,0,11686,1,1,0,12,8,1,-1,0,0
19609,41,7,2,1,0,-277,1,0,0,12,8,1,-1,0,0
19610,32,3,1,1,0,165,0,0,0,12,8,1,370,1,0
19611,33,4,1,3,0,-465,0,0,0,12,8,1,351,1,0
19612,35,7,2,2,0,1148,1,0,0,12,8,1,-1,0,0
19613,41,4,1,0,0,254,1,0,0,12,8,1,309,3,0
19614,55,10,2,1,0,99,1,0,0,12,8,1,370,3,0
19615,41,4,1,0,0,194,1,0,0,12,8,1,-1,0,0
19616,60,2,2,1,0,860,1,0,0,12,8,1,-1,0,0
19617,48,8,2,1,0,561,1,0,0,12,8,1,358,2,0
19618,30,8,1,1,0,24,1,1,0,12,8,1,-1,0,0
19619,35,7,0,1,0,1655,1,0,0,12,8,1,175,2,0
19620,37,2,0,1,0,223,1,1,0,12,8,2,-1,0,0
19621,55,10,1,1,0,-14,1,0,0,12,8,4,-1,0,0
19622,33,8,1,1,0,211,1,0,0,12,8,1,-1,0,0
19623,30,2,0,2,0,146,1,0,0,12,8,1,361,1,0
19624,35,10,1,1,0,1109,1,0,0,12,8,1,354,5,0
19625,36,0,2,0,0,199,1,0,0,12,8,1,306,1,1
19626,55,4,1,0,0,2102,1,0,0,12,8,4,371,1,0
19627,35,8,1,0,0,0,1,0,0,12,8,1,344,1,0
19628,46,10,1,1,0,278,1,0,0,12,8,1,306,1,0
19629,32,8,1,1,0,7,1,0,0,12,8,1,357,1,0
19630,46,7,0,1,1,2,0,0,0,12,8,1,-1,0,0
19631,35,10,2,2,0,-487,1,0,0,12,8,1,260,5,0
19632,44,4,1,0,0,1147,1,0,0,12,8,1,-1,0,0
19633,30,4,1,1,0,-32,1,0,0,12,8,1,-1,0,0
19634,26,2,1,1,0,1119,1,0,0,12,8,1,-1,0,0
19635,28,7,2,2,0,112,1,1,0,12,8,2,349,2,0
19636,53,2,2,1,0,545,1,0,0,12,8,1,370,1,0
19637,37,4,1,1,0,167,1,1,0,12,8,1,-1,0,1
19638,54,3,0,2,0,349,1,0,0,12,8,2,175,1,0
19639,52,7,1,2,0,23552,1,0,0,12,8,1,-1,0,0
19640,36,4,0,1,0,-90,0,1,0,12,8,1,-1,0,0
19641,45,4,1,0,0,491,1,1,0,12,8,5,370,1,0
19642,29,4,1,1,0,43,1,0,0,12,8,1,-1,0,0
19643,32,4,2,1,0,1599,1,0,0,12,8,3,-1,0,0
19644,30,10,1,1,0,-410,1,1,0,12,8,3,-1,0,0
19645,40,5,1,2,0,1729,1,0,0,12,8,1,-1,0,0
19646,53,4,1,1,0,-108,1,0,0,12,8,12,175,3,0
19647,58,5,1,1,0,670,1,0,0,12,8,1,-1,0,1
19648,50,4,1,1,0,173,1,0,0,12,8,5,342,15,0
19649,34,7,2,2,0,687,1,0,0,12,8,1,347,2,0
19650,44,4,2,1,0,25,1,0,0,12,8,3,-1,0,0
19651,48,8,0,1,0,-361,1,0,0,12,8,3,349,3,1
19652,29,4,2,1,0,17,1,0,0,12,8,1,-1,0,0
19653,41,4,2,1,0,428,1,0,0,12,8,1,-1,0,0
19654,48,8,2,0,0,1499,1,0,0,12,8,7,-1,0,0
19655,33,4,1,0,0,159,1,1,0,12,8,1,-1,0,1
19656,27,5,2,2,0,135,1,0,0,12,8,1,356,1,0
19657,32,8,1,1,0,2825,1,0,0,12,8,1,-1,0,0
19658,28,4,1,1,0,90,1,0,0,12,8,1,-1,0,0
19659,40,0,0,1,0,1194,1,0,0,12,8,1,173,2,0
19660,27,7,1,2,0,20,1,0,0,12,8,1,-1,0,0
19661,41,10,2,1,0,169,1,0,0,12,8,2,-1,0,0
19662,27,4,1,0,0,7,1,0,0,12,8,3,-1,0,0
19663,40,4,1,0,0,106,1,0,0,12,8,1,370,1,0
19664,29,2,2,1,0,1801,1,0,0,12,8,1,-1,0,0
19665,28,2,1,1,0,265,1,0,0,12,8,1,354,2,0
19666,28,4,2,0,0,1803,1,0,0,12,8,2,-1,0,0
19667,48,4,1,0,0,556,1,0,1,12,8,1,-1,0,0
19668,33,10,2,1,0,449,1,0,0,12,8,1,-1,0,0
19669,43,4,1,0,0,188,1,0,0,12,8,3,347,5,0
19670,54,8,0,1,0,1012,1,0,0,12,8,3,175,2,0
19671,33,7,1,2,0,641,1,0,0,12,8,1,-1,0,0
19672,48,7,1,1,0,-440,1,1,0,12,8,1,-1,0,0
19673,28,7,2,2,0,29,1,0,0,12,8,1,-1,0,0
19674,37,4,1,0,0,476,1,0,0,12,8,1,349,4,0
19675,35,2,0,1,0,1573,1,0,0,12,8,3,326,10,0
19676,41,7,1,0,0,469,1,1,0,12,8,1,-1,0,0
19677,40,4,1,0,0,-48,1,0,0,12,8,1,-1,0,0
19678,58,4,2,1,0,119,1,1,0,12,8,1,-1,0,1
19679,48,10,0,1,0,94,1,0,0,12,8,2,-1,0,0
19680,47,8,1,1,0,311,1,1,0,12,8,1,301,3,0
19681,53,7,1,1,0,218,1,0,0,12,8,6,344,12,0
19682,43,4,1,0,0,56,0,0,0,12,8,2,-1,0,0
19683,30,10,2,1,0,-1,1,0,0,12,8,1,-1,0,0
19684,28,9,1,1,0,8563,1,0,0,12,8,1,351,4,0
19685,43,4,1,1,0,1324,1,0,1,12,8,5,-1,0,0
19686,30,10,1,1,0,522,1,1,0,12,8,5,258,4,0
19687,30,0,1,0,0,51,1,0,0,12,8,1,-1,0,0
19688,35,0,1,2,0,166,1,0,0,12,8,1,-1,0,0
19689,31,4,1,0,0,496,0,0,0,12,8,1,-1,0,0
19690,47,4,1,1,0,-337,1,1,0,12,8,1,-1,0,0
19691,46,10,0,2,0,147,1,0,0,12,8,1,-1,0,0
19692,32,2,2,1,0,151,1,0,0,12,8,1,370,1,1
19693,23,10,1,2,0,914,1,0,0,12,8,2,-1,0,0
19694,44,5,0,2,0,134,1,0,0,12,8,5,-1,0,0
19695,55,7,1,2,0,5709,1,0,0,12,8,1,-1,0,0
19696,45,4,1,0,0,0,1,1,0,12,8,3,172,5,0
19697,28,4,1,1,0,3,1,1,0,12,8,2,-1,0,0
19698,48,7,1,1,0,2204,1,0,0,12,8,1,-1,0,0
19699,56,4,1,0,0,351,1,0,1,12,8,4,-1,0,0
19700,51,4,1,1,0,518,1,0,0,12,8,1,-1,0,1
19701,55,2,1,1,0,859,0,0,1,12,8,6,308,1,0
19702,37,8,1,1,0,636,1,0,1,12,8,1,-1,0,0
19703,34,7,1,1,0,339,1,0,0,12,8,1,354,1,0
19704,28,4,1,1,0,-529,1,0,0,12,8,4,-1,0,0
19705,20,6,2,1,0,246,1,0,1,12,8,1,-1,0,0
19706,51,4,1,0,0,480,1,0,0,12,8,1,326,5,0
19707,37,7,1,2,0,266,1,1,0,12,8,1,-1,0,0
19708,30,4,1,1,0,485,1,0,1,12,8,2,-1,0,0
19709,29,8,2,1,0,-475,1,0,1,12,8,3,-1,0,0
19710,30,10,1,1,0,91,1,0,0,12,8,1,-1,0,0
19711,25,7,2,2,0,498,1,0,0,12,8,1,369,3,0
19712,29,4,2,1,0,4978,1,0,0,12,8,1,-1,0,0
19713,37,7,2,2,0,5073,1,0,0,12,8,1,286,4,1
19714,40,4,0,1,0,-244,1,0,0,12,8,3,-1,0,0
19715,48,2,1,1,0,315,1,0,0,12,8,1,-1,0,0
19716,34,10,0,1,0,69,1,0,0,12,8,2,369,3,0
19717,51,4,1,0,0,42,1,0,0,12,8,2,342,3,0
19718,49,5,1,1,0,89,1,0,0,12,8,1,-1,0,0
19719,58,3,1,1,0,624,1,0,0,12,8,1,-1,0,0
19720,51,2,1,1,0,-287,1,0,0,12,8,1,-1,0,0
19721,34,4,0,0,0,-308,1,0,0,12,8,1,-1,0,1
19722,45,4,1,0,0,353,1,0,0,12,8,1,364,1,0
19723,33,10,1,1,0,451,1,1,0,12,8,1,-1,0,0
19724,37,7,2,2,0,202,1,0,0,12,8,1,301,1,0
19725,35,4,1,1,0,-251,1,0,0,12,8,3,370,1,0
19726,35,4,1,1,0,3420,1,0,0,12,8,1,301,2,0
19727,35,4,1,1,0,6,1,0,0,12,8,2,-1,0,0
19728,28,4,1,1,0,0,1,0,0,12,8,1,-1,0,0
19729,26,2,1,1,0,-31,1,0,0,12,8,1,-1,0,0
19730,28,10,0,1,0,789,1,0,0,12,8,1,-1,0,0
19731,47,8,1,1,0,367,1,0,0,12,8,1,306,4,1
19732,42,7,1,2,0,0,0,1,1,12,8,3,361,4,0
19733,59,2,1,1,0,92,1,0,0,12,8,2,350,1,0
19734,33,4,2,1,0,855,1,0,0,12,8,1,300,1,1
19735,41,4,1,1,0,449,1,1,0,12,8,2,-1,0,0
19736,24,5,1,2,0,38,1,0,0,12,8,1,294,5,0
19737,40,8,2,1,0,1547,1,0,0,12,8,2,173,1,0
19738,41,4,1,1,0,552,1,0,0,12,8,1,-1,0,0
19739,28,8,2,1,0,419,1,0,0,12,8,3,-1,0,0
19740,40,2,1,1,0,3126,1,0,0,12,8,2,-1,0,0
19741,29,4,1,1,0,1908,0,0,0,12,8,1,-1,0,0
19742,31,4,1,1,0,1240,1,0,0,12,8,1,-1,0,1
19743,37,2,2,1,0,102,1,0,0,12,8,2,-1,0,0
19744,40,7,1,2,0,226,1,0,0,12,8,2,-1,0,0
19745,34,3,2,2,0,1514,1,0,0,12,8,3,-1,0,0
19746,26,10,2,1,0,1453,1,0,0,12,8,1,343,1,0
19747,27,7,1,2,0,13186,1,0,0,12,8,1,350,2,0
19748,33,2,2,1,0,10,0,1,0,12,8,1,175,4,0
19749,29,4,1,1,0,-112,1,0,0,12,8,2,-1,0,0
19750,30,4,1,1,0,1005,0,0,0,12,8,1,-1,0,0
19751,31,2,0,1,0,-417,0,0,0,12,8,1,347,5,0
19752,33,10,0,1,0,0,1,0,0,12,8,6,-1,0,0
19753,42,8,0,1,0,257,1,0,0,12,8,2,-1,0,1
19754,33,4,2,1,0,68,1,0,0,12,8,1,347,6,0
19755,28,4,2,1,0,0,1,0,0,12,8,1,349,4,0
19756,33,8,0,1,0,0,1,1,0,12,8,4,357,1,0
19757,40,7,1,1,0,0,1,0,0,12,8,4,258,3,0
19758,40,2,1,1,0,419,1,1,0,12,8,1,369,1,0
19759,56,4,1,0,0,373,1,0,0,12,8,1,350,1,0
19760,29,10,2,1,0,1,1,0,0,12,8,1,-1,0,0
19761,41,10,2,3,0,3652,1,0,0,12,8,1,363,2,0
19762,35,9,0,1,0,-38,1,0,0,12,8,1,175,2,0
19763,36,8,2,1,0,895,1,0,0,12,8,1,-1,0,1
19764,50,7,1,2,0,126,1,0,0,12,8,3,-1,0,0
19765,28,10,2,1,0,249,0,0,0,12,8,1,-1,0,0
19766,46,4,1,0,0,0,1,0,0,12,8,1,-1,0,0
19767,46,4,1,0,0,804,1,0,0,12,8,2,361,1,1
19768,47,5,1,0,0,668,0,0,0,12,8,1,-1,0,0
19769,33,8,1,0,0,764,0,0,0,12,8,3,-1,0,0
19770,52,4,1,0,0,-637,1,1,0,12,8,5,174,2,0
19771,56,7,1,0,0,31,1,0,0,12,8,2,-1,0,0
19772,22,6,2,2,0,603,1,0,0,12,8,5,-1,0,0
19773,60,9,1,1,0,18,1,1,0,12,8,4,343,1,0
19774,35,10,2,2,0,1894,1,0,0,12,8,1,351,7,0
19775,42,4,1,0,0,-407,1,1,0,12,8,7,-1,0,1
19776,48,4,2,1,0,574,0,0,0,12,8,2,-1,0,0
19777,31,7,2,2,0,1150,1,0,1,12,8,2,-1,0,0
19778,41,4,0,1,0,139,1,0,0,12,8,3,370,1,0
19779,33,2,1,1,0,614,1,0,0,12,8,2,-1,0,0
19780,26,4,1,1,0,337,1,0,0,12,8,2,-1,0,0
19781,34,10,2,1,0,75,1,0,0,12,8,2,342,4,0
19782,35,7,1,2,0,1949,1,0,0,12,8,2,-1,0,0
19783,44,7,1,2,0,870,1,1,0,12,8,2,369,1,0
19784,35,2,2,0,0,912,1,0,0,12,8,3,328,22,1
19785,59,2,1,1,0,1575,1,0,0,12,8,3,263,11,0
19786,34,4,1,1,0,4986,1,0,0,12,8,2,-1,0,0
19787,54,4,1,1,0,143,1,0,0,12,8,2,309,5,0
19788,29,2,2,2,0,355,1,0,0,12,8,1,-1,0,1
19789,36,7,2,2,0,3646,1,0,0,12,8,2,286,1,1
19790,34,4,1,1,0,98,1,0,0,12,8,1,344,1,0
19791,50,4,0,0,0,15,1,0,0,12,8,2,350,7,0
19792,40,7,2,2,0,-50,1,0,0,12,8,2,350,1,0
19793,40,8,1,1,0,1116,1,0,0,12,8,5,286,2,0
19794,40,4,1,0,0,1411,1,0,0,12,8,2,357,2,0
19795,46,10,1,1,0,3,1,1,0,12,8,3,-1,0,1
19796,40,4,1,1,0,327,1,0,0,12,8,2,357,1,0
19797,54,10,0,1,0,-11,1,0,0,12,8,4,-1,0,0
19798,40,2,1,3,0,9110,1,0,0,12,8,6,174,3,0
19799,45,4,1,0,0,644,1,0,1,12,8,2,-1,0,0
19800,34,8,2,1,0,0,1,0,0,12,8,6,-1,0,1
19801,30,6,2,2,0,61,1,0,0,12,8,3,-1,0,0
19802,29,10,1,1,0,465,1,0,0,12,8,3,-1,0,0
19803,28,4,1,0,0,190,0,0,1,12,8,2,370,1,0
19804,40,8,1,1,0,1836,1,0,0,12,8,2,-1,0,1
19805,37,7,1,2,0,1425,1,0,0,12,8,3,-1,0,1
19806,44,10,2,1,0,285,1,0,0,12,8,3,-1,0,0
19807,45,4,1,1,0,3092,1,1,0,12,8,2,-1,0,0
19808,40,4,1,0,0,14,1,0,0,12,8,4,-1,0,0
19809,49,4,1,0,0,3028,1,0,0,12,8,2,259,3,0
19810,48,4,1,1,0,525,1,0,0,12,8,2,-1,0,0
19811,31,8,1,1,0,204,1,1,0,12,8,2,357,3,0
19812,41,4,1,0,0,5560,1,0,0,12,8,2,335,3,0
19813,29,4,1,0,0,-199,1,1,1,12,8,5,299,10,0
19814,41,2,1,1,0,124,1,0,0,12,8,3,-1,0,0
19815,40,8,0,1,0,209,1,0,0,12,8,2,344,3,0
19816,36,4,1,0,0,14,1,1,0,12,8,2,-1,0,0
19817,45,4,1,1,0,3412,1,0,0,12,8,2,-1,0,0
19818,34,10,1,1,0,186,1,0,0,12,8,3,-1,0,0
19819,40,2,1,0,0,129,1,0,0,12,8,3,-1,0,0
19820,26,8,2,1,0,159,1,0,1,12,8,2,-1,0,0
19821,36,4,1,0,0,481,1,0,1,12,8,5,-1,0,0
19822,30,10,1,1,0,465,1,0,0,12,8,2,-1,0,0
19823,59,2,1,1,0,145,1,0,1,12,8,2,287,13,1
19824,29,7,2,2,0,2592,0,0,0,12,8,2,174,1,0
19825,45,7,1,2,0,677,1,0,0,12,8,3,334,2,0
19826,46,2,0,1,0,984,1,0,0,12,8,4,369,5,0
19827,55,0,1,1,0,167,1,0,0,12,8,3,357,7,0
19828,37,4,1,1,0,5092,1,0,0,12,8,2,329,6,0
19829,44,4,2,1,0,492,0,1,0,12,8,2,351,3,0
19830,52,0,1,1,0,411,1,0,1,12,8,3,-1,0,0
19831,52,3,1,0,0,752,1,0,1,12,8,4,347,2,0
19832,36,4,1,1,0,1556,1,0,0,12,8,3,-1,0,0
19833,32,4,1,1,0,634,0,1,0,12,8,3,-1,0,1
19834,27,8,0,1,0,161,1,1,0,12,8,5,-1,0,0
19835,60,4,1,0,0,193,1,0,1,12,8,2,-1,0,0
19836,23,6,2,1,0,14657,1,0,0,12,8,3,-1,0,0
19837,60,10,1,1,0,-247,1,0,1,12,8,2,351,1,0
19838,40,4,1,0,0,2495,1,0,0,12,8,2,354,3,0
19839,29,4,1,0,0,295,1,0,0,12,8,6,-1,0,0
19840,46,4,1,1,0,1583,1,0,1,12,8,5,278,7,0
19841,52,4,1,0,0,1141,1,0,0,12,8,5,-1,0,0
19842,45,4,1,3,0,23,1,0,0,12,8,4,-1,0,0
19843,37,4,2,1,0,631,1,0,0,12,8,2,344,8,0
19844,43,4,1,0,0,250,1,0,0,12,8,5,342,16,0
19845,36,4,2,0,0,12130,1,0,0,12,8,2,328,13,0
19846,29,4,2,1,0,616,1,0,1,12,8,3,-1,0,0
19847,40,8,1,1,0,949,1,0,0,12,8,3,287,8,0
19848,42,4,1,0,0,159,1,0,1,12,8,3,-1,0,0
19849,32,4,1,0,0,1309,1,0,0,12,8,2,364,1,0
19850,37,2,1,1,0,0,0,0,1,12,8,4,-1,0,0
19851,58,4,2,0,0,26,1,0,0,12,8,4,-1,0,0
19852,40,4,1,0,0,332,1,0,0,12,8,2,369,3,0
19853,43,7,2,2,0,359,1,0,1,12,8,3,-1,0,0
19854,46,8,1,1,0,2381,1,0,1,12,8,3,363,1,0
19855,40,8,1,1,0,56,1,0,0,12,8,3,-1,0,0
19856,43,7,1,2,0,1158,1,0,1,12,8,6,342,1,0
19857,40,4,1,0,0,1397,1,0,1,12,8,2,334,1,0
19858,46,5,1,1,0,404,1,0,1,12,8,7,347,2,0
19859,36,4,1,1,0,0,1,0,0,13,8,5,349,1,0
19860,34,4,1,0,0,578,1,0,0,13,8,2,-1,0,0
19861,42,4,1,0,0,402,0,0,0,13,8,7,330,17,0
19862,34,2,0,1,0,1089,1,0,1,13,8,5,175,4,0
19863,34,4,1,1,0,1383,1,0,1,13,8,6,-1,0,0
19864,45,4,1,0,0,700,1,0,1,13,8,4,-1,0,0
19865,47,0,1,1,0,0,1,0,1,13,8,2,-1,0,0
19866,43,4,1,1,0,620,1,0,0,13,8,4,-1,0,0
19867,26,10,1,1,0,-302,1,0,0,13,8,4,366,3,0
19868,42,4,2,3,0,2835,1,0,1,13,8,4,350,1,0
19869,46,5,2,2,0,1410,1,0,1,13,8,5,175,9,0
19870,31,10,1,1,0,241,1,0,0,13,8,3,-1,0,0
19871,48,4,1,1,0,709,1,0,0,13,8,2,278,3,0
19872,37,7,1,2,0,942,1,0,0,13,8,2,265,4,0
19873,28,7,2,1,0,222,1,0,0,13,8,3,-1,0,0
19874,50,0,1,1,0,3016,1,0,1,13,8,5,-1,0,0
19875,27,6,2,1,0,154,1,0,0,13,8,6,358,9,0
19876,48,4,1,0,0,3267,1,0,1,13,8,5,-1,0,0
19877,36,10,2,2,0,876,1,0,0,13,8,7,355,4,0
19878,25,10,1,1,0,31,0,0,0,13,8,2,-1,0,0
19879,42,2,0,1,0,154,1,0,0,13,8,2,-1,0,0
19880,42,8,1,1,0,-141,1,1,0,13,8,3,345,3,0
19881,43,4,1,1,0,3,1,0,1,13,8,1,174,2,0
19882,47,4,1,0,0,1112,1,0,0,13,8,1,-1,0,0
19883,32,7,2,2,0,7263,1,0,1,13,8,1,37,1,0
19884,20,6,2,1,0,241,1,0,0,13,8,1,-1,0,0
19885,40,7,1,2,0,964,1,0,1,13,8,3,-1,0,0
19886,57,3,0,1,0,-663,1,0,0,13,8,1,351,2,0
19887,25,4,2,1,0,2,0,0,1,13,8,7,366,10,0
19888,31,4,1,1,0,20,1,1,0,13,8,1,370,3,0
19889,50,4,1,0,0,-522,1,0,0,13,8,3,-1,0,1
19890,55,3,1,1,0,918,1,0,0,13,8,3,364,1,0
19891,26,2,1,1,0,-97,1,0,0,13,8,1,-1,0,0
19892,23,4,2,1,0,0,1,0,0,13,8,9,-1,0,0
19893,26,7,1,2,0,3589,1,0,0,13,8,1,-1,0,0
19894,30,4,1,1,0,944,0,0,0,13,8,2,362,1,0
19895,31,2,1,1,0,17,1,0,0,13,8,1,351,1,0
19896,46,4,1,0,0,512,0,0,1,13,8,1,301,1,0
19897,51,8,2,1,0,516,1,0,0,13,8,1,363,1,0
19898,34,10,1,2,0,421,1,0,0,13,8,5,-1,0,0
19899,36,8,1,1,0,7208,1,0,0,13,8,1,-1,0,0
19900,30,8,2,1,0,481,1,0,0,13,8,3,174,4,0
19901,47,5,1,2,0,0,1,0,0,13,8,1,-1,0,0
19902,36,10,2,1,0,864,1,0,0,13,8,1,348,1,0
19903,32,2,2,0,0,286,1,0,0,13,8,1,-1,0,0
19904,31,4,1,0,0,41,1,0,0,13,8,1,-1,0,0
19905,26,4,2,0,0,431,1,0,0,13,8,2,363,2,0
19906,54,10,1,1,0,324,1,0,1,13,8,1,-1,0,0
19907,29,4,1,1,0,1545,1,1,0,13,8,1,-1,0,0
19908,33,2,2,1,0,0,1,0,0,13,8,1,-1,0,1
19909,42,1,1,0,1,-581,1,0,0,13,8,1,370,2,0
19910,30,8,1,1,0,413,1,0,1,13,8,1,365,1,0
19911,34,4,2,1,0,478,1,0,0,13,8,1,-1,0,1
19912,35,8,1,1,0,393,1,1,0,13,8,1,357,1,0
19913,31,2,1,1,0,139,1,1,0,13,8,1,-1,0,0
19914,26,4,2,1,0,53,1,0,0,13,8,1,-1,0,0
19915,31,9,1,0,0,61,1,0,0,13,8,1,-1,0,0
19916,37,8,1,0,0,276,1,1,0,13,8,1,-1,0,0
19917,34,10,2,1,0,2151,1,0,0,13,8,1,370,1,0
19918,28,4,1,0,0,25,1,0,0,13,8,1,-1,0,0
19919,33,4,2,0,0,-276,1,0,0,13,8,1,-1,0,1
19920,29,8,0,1,0,1301,1,0,0,13,8,3,-1,0,0
19921,36,8,2,0,0,-87,1,0,0,13,8,1,-1,0,0
19922,28,8,2,1,0,248,1,0,0,13,8,1,-1,0,0
19923,21,8,1,1,0,14,1,1,1,13,8,8,358,1,0
19924,31,8,1,1,0,56,1,0,1,13,8,9,-1,0,0
19925,26,8,1,1,0,458,1,0,0,13,8,11,-1,0,0
19926,31,4,1,1,0,1905,1,0,0,13,8,1,301,2,0
19927,42,2,2,1,0,664,1,0,0,13,8,1,-1,0,0
19928,31,7,1,2,0,1195,1,0,1,13,8,4,-1,0,0
19929,55,9,1,2,0,1810,1,0,0,13,8,1,-1,0,0
19930,36,7,2,2,0,15030,1,0,0,13,8,1,174,7,0
19931,47,0,2,0,0,2785,1,0,0,13,8,1,-1,0,1
19932,36,4,1,0,0,1401,0,0,0,13,8,1,-1,0,1
19933,29,9,2,2,0,1536,1,0,0,13,8,1,-1,0,0
19934,31,7,2,2,0,0,1,0,0,13,8,1,-1,0,1
19935,58,4,1,1,0,6004,1,0,0,13,8,1,274,6,0
19936,37,10,2,1,0,0,1,0,0,13,8,7,175,4,0
19937,55,7,0,2,0,2171,1,1,1,13,8,5,176,1,0
19938,33,4,1,1,0,233,1,0,0,13,8,1,176,1,0
19939,37,4,1,1,0,462,1,0,0,13,8,1,-1,0,1
19940,44,10,1,2,0,564,1,0,0,13,8,2,-1,0,0
19941,55,4,1,0,0,-636,1,0,1,13,8,5,348,3,0
19942,37,4,1,0,0,157,1,0,0,13,8,1,-1,0,0
19943,31,10,1,1,0,221,1,0,0,13,8,1,355,4,1
19944,44,5,1,2,0,1,1,0,0,13,8,2,-1,0,0
